instance_id,num_agents,num_resources,time_limit_in_seconds,prop_status,prop_time_in_seconds,prop_num_sharing,prop_product,ef_status,ef_time_in_seconds,ef_num_sharing,ef_product,maxprod1_status,maxprod1_time_in_seconds,maxprod1_num_sharing,maxprod1_product
5,2,6,99,OK,0.041403,0,2.7860691659916457,OK,0.063378,0,2.7860691659916457,OK,0.100928,0,3.633875278031794
5,2,8,99,OK,0.078789,0,5.78330095698799,OK,0.094748,0,5.78330095698799,OK,0.220404,1,5.810907313140318
5,3,2,99,OK,0.024935,1,0.0364674158535201,OK,0.05781,1,0.0364792351257008,OK,0.026192,1,0.0364792351257008
5,3,4,99,OK,0.044886,0,0.8229752857790744,OK,0.537158,1,0.8348632611608747,OK,1.245448,2,0.8655641695698219
5,3,6,99,OK,0.063478,0,1.9259393196349373,OK,0.106599,0,1.9259393196349373,OK,0.600006,1,1.9259533715686648
5,3,8,99,OK,0.062868,0,6.646206536771938,OK,0.099612,0,6.646206536771938,OK,4.724657,2,7.159603668221085
6,2,2,99,OK,0.016981,0,0.6105989297699258,OK,0.022913,0,0.6105989297699258,OK,0.017949,0,0.6105989297699258
6,2,4,99,OK,0.027919,0,1.193277982755632,OK,0.03996,0,1.193277982755632,OK,0.026928,0,1.193277982755632
6,2,6,99,OK,0.0379,0,5.524212736630739,OK,0.05389,0,5.524212736630739,OK,0.02974,0,5.524212736630739
6,2,8,99,OK,0.057845,0,6.86329170885944,OK,0.07081,0,6.86329170885944,OK,0.103687,0,7.352199163687445
6,3,2,99,OK,0.321626,2,0.0999790170615751,OK,0.496811,2,0.1019251779017592,OK,0.252917,2,0.1060560060661883
6,3,4,99,OK,0.042881,0,0.6395098848461223,OK,0.568556,1,0.6935224143701301,OK,0.26738,1,0.6945169648123574
6,3,6,99,OK,0.066372,0,3.483733517039094,OK,0.416179,0,2.967003442450325,OK,0.246862,0,4.587963145844805
6,3,8,99,OK,0.053929,0,6.221336682943729,OK,0.497001,0,8.629716088432948,OK,2.713417,1,8.631146962029472
7,2,2,99,OK,0.01998,0,0.5995663275000419,OK,0.022904,0,0.5995663275000419,OK,0.01895,0,0.5995663275000419
7,2,4,99,OK,0.025889,0,2.1442001129012533,OK,0.035938,0,2.1442001129012533,OK,0.071807,1,2.210542043032202
7,2,6,99,OK,0.034935,0,2.7557638318915214,OK,0.057817,0,2.7557638318915214,OK,0.103751,1,2.7815015395631866
7,2,8,99,OK,0.030612,0,8.436290850601576,OK,0.065987,0,8.436290850601576,OK,0.034699,0,8.436290850601576
7,3,2,99,OK,0.191838,2,0.0434819626638313,OK,0.464685,2,0.0440120687893651,OK,0.200754,2,0.0443869097402444
7,3,4,99,OK,0.11189,1,0.4948749441518456,OK,0.183533,1,0.4924920815623817,OK,0.102734,1,0.4968421350247076
7,3,6,99,OK,0.04488,0,3.5271449987481893,OK,0.159888,0,3.181781951498884,OK,0.516266,1,3.5989240054981173
7,3,8,99,OK,0.057848,0,4.14693455488629,OK,0.195596,0,4.486713154486147,OK,11.123533,2,5.84687393260996
8,2,2,99,OK,0.014963,0,0.2503563132013805,OK,0.020327,0,0.2503563132013805,OK,0.01496,0,0.2503563132013805
8,2,4,99,OK,0.023973,0,1.9036793629604176,OK,0.034767,0,1.9036793629604176,OK,0.02101,0,1.9036793629604176
8,2,6,99,OK,0.033107,1,3.1921001326299705,OK,0.047904,1,3.191897536979144,OK,0.029924,1,3.2058167781694413
8,2,8,99,OK,0.041887,0,7.0645362893663375,OK,0.060079,0,7.0645362893663375,OK,0.070096,0,7.345265468707528
8,3,2,99,OK,0.085053,2,0.0700180125814959,OK,0.166513,2,0.0752886191119496,OK,0.134642,2,0.0770680033620273
8,3,4,99,OK,0.036901,0,1.0682546097724257,OK,0.722274,1,1.0387086702354686,OK,1.891076,2,1.176934185855623
8,3,6,99,OK,0.061833,0,2.0503294205968583,OK,0.164998,0,3.728014170178066,OK,1.721555,2,3.753780985416869
8,3,8,99,OK,0.051902,0,10.637854283570324,OK,0.631321,1,10.277943849754832,OK,2.727156,2,11.137605805452877
9,2,2,99,OK,0.014985,0,0.8301927826586342,OK,0.021916,0,0.8301927826586342,OK,0.013995,0,0.8301927826586342
9,2,4,99,OK,0.022972,0,1.7279881820937422,OK,0.033909,0,1.7279881820937422,OK,0.043883,1,1.7602184615734076
9,2,6,99,OK,0.03391,0,6.3541512022262765,OK,0.048489,0,6.3541512022262765,OK,0.032918,0,6.3541512022262765
9,2,8,99,OK,0.041887,0,8.053768541094215,OK,0.047911,0,8.053768541094215,OK,0.107993,1,8.055637790430026
9,3,2,99,OK,0.143052,2,0.0362506065531296,OK,0.357327,2,0.0607750510376841,OK,0.183015,2,0.0621341975490866
9,3,4,99,OK,0.032945,0,0.660861290882742,OK,0.401731,1,0.7863390085233269,OK,0.183452,1,0.7936700080581258
9,3,6,99,OK,0.040923,0,1.3946507674949695,OK,0.14033,0,1.8459892682297885,OK,0.687249,1,1.8465952308658045
9,3,8,99,OK,0.055884,0,3.719544685668912,OK,0.127658,0,3.719544685668912,OK,0.285763,0,4.012604385701415
10,2,2,99,OK,0.014963,0,0.8734144057210933,OK,0.021972,0,0.8734144057210933,OK,0.013965,0,0.8734144057210933
10,2,4,99,OK,0.02593,0,1.756094902135109,OK,0.041888,0,1.756094902135109,OK,0.061966,1,1.771226496870702
10,2,6,99,OK,0.038897,0,3.503993989752032,OK,0.052856,0,3.503993989752032,OK,0.033917,0,3.503993989752032
10,2,8,99,OK,0.043215,0,6.675822198056082,OK,0.065336,0,6.675822198056082,OK,0.139495,1,6.68093402014534
10,3,2,99,OK,0.186174,2,0.1270149547926359,OK,0.353542,2,0.1371934616105564,OK,0.159188,2,0.1437513169347368
10,3,4,99,OK,0.03095,0,0.8274901768089168,OK,0.524853,1,0.7605196799318987,OK,0.354688,1,0.8282435559320886
10,3,6,99,OK,0.044499,0,2.512792291439492,OK,0.218508,0,2.7654273165761047,OK,4.166254,2,2.8427294368711085
10,3,8,99,OK,0.06393,0,4.288283373481846,OK,0.199614,0,7.604604319806039,OK,0.996739,1,7.972990560221965
11,2,2,99,OK,0.01895,1,0.1429131616232355,OK,0.02095,1,0.1438057906819706,OK,0.013964,1,0.146932655432351
11,2,4,99,OK,0.026926,0,1.4334502655807464,OK,0.035917,0,1.4334502655807464,OK,0.022939,0,1.4334502655807464
11,2,6,99,OK,0.033931,0,1.5353632720474757,OK,0.050876,0,1.5353632720474757,OK,0.062764,1,1.6355866014078035
11,2,8,99,OK,0.045877,0,8.455632406669704,OK,0.059524,0,8.455632406669704,OK,0.220414,1,8.590138609749742
11,3,2,99,OK,0.033908,1,0.0867318428553499,OK,0.539914,2,0.077462597363616,OK,0.206173,2,0.087577818049897
11,3,4,99,OK,0.078827,1,0.5321670130733819,OK,0.129847,1,0.5270353485955419,OK,0.454602,2,0.5333679354817211
11,3,6,99,OK,0.042947,0,5.349877446061743,OK,0.082971,0,5.349877446061743,OK,0.506672,1,5.350044261065322
11,3,8,99,OK,0.085464,0,8.103158200146595,OK,0.095104,0,8.103158200146595,OK,3.410178,1,8.380472187297428
12,2,2,99,OK,0.026923,0,0.1984719036889226,OK,0.03658,0,0.1984719036889226,OK,0.02294,0,0.1984719036889226
12,2,4,99,OK,0.038891,0,1.1876112938464711,OK,0.078787,0,1.1876112938464711,OK,0.031953,0,1.1876112938464711
12,2,6,99,OK,0.040889,0,3.608817742893751,OK,0.066821,0,3.608817742893751,OK,0.039898,0,3.608817742893751
12,2,8,99,OK,0.053853,0,9.493869202901305,OK,0.068518,0,9.493869202901305,OK,0.04089,0,9.493869202901305
12,3,2,99,OK,0.02194,1,0.0230141925748034,OK,0.035938,1,0.0230216515899185,OK,0.019912,1,0.0230216515899185
12,3,4,99,OK,0.032909,0,0.9573321994965368,OK,0.553237,1,0.9106643344468408,OK,0.202984,1,0.959953616383372
12,3,6,99,OK,0.047673,0,3.931568035131717,OK,0.087787,0,3.931568035131717,OK,1.780314,2,4.562595922268337
12,3,8,99,OK,0.075419,0,5.962563347792804,OK,0.270544,0,6.458150834227415,OK,3.163886,1,7.377540899470252
13,2,2,99,OK,0.01699,0,0.3882080680568546,OK,0.035568,0,0.3882080680568546,OK,0.019392,0,0.3882080680568546
13,2,4,99,OK,0.043758,0,3.235705748917649,OK,0.065824,0,3.235705748917649,OK,0.034798,0,3.235705748917649
13,2,6,99,OK,0.067354,0,2.8367022302225458,OK,0.089344,0,2.8367022302225458,OK,0.121376,1,2.8421442117393245
13,2,8,99,OK,0.057128,0,6.0732775791112,OK,0.074298,0,6.0732775791112,OK,0.099713,1,6.076361705410513
13,3,2,99,OK,0.038082,1,0.0301892505543661,OK,0.29224,2,0.0277581510023625,OK,0.180528,2,0.0301926603974354
13,3,4,99,OK,0.041891,0,1.36830382426835,OK,0.21223,0,1.7638028695917074,OK,0.088695,0,1.7638028695917074
13,3,6,99,OK,0.050866,0,1.7710781303604934,OK,0.195478,0,2.938473504450704,OK,3.273281,2,2.969298729601045
13,3,8,99,OK,0.053471,0,7.931785188042856,OK,1.034287,0,9.406861823604029,OK,6.834451,2,9.665694532808615
14,2,2,99,OK,0.040921,1,0.1958655919875638,OK,0.026928,1,0.1958845926555659,OK,0.012967,1,0.1959228426208042
14,2,4,99,OK,0.021998,0,0.3953463947152599,OK,0.034883,0,0.3953463947152599,OK,0.040889,1,0.396102692205354
14,2,6,99,OK,0.041956,0,4.23253121987313,OK,0.049122,0,4.23253121987313,OK,0.029958,0,4.23253121987313
14,2,8,99,OK,0.040915,0,6.581487602242946,OK,0.057814,0,6.581487602242946,OK,0.107708,1,6.582232197907432
14,3,2,99,OK,0.055849,1,0.0697745643484449,OK,0.17069,2,0.0694160439785747,OK,0.094144,2,0.0699936235819458
